SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Cost,Total Sales,Year,Quarter,Product,Standard Cost,Color,Subcategory,Category,Background Color Format,Font Color Format,Category ID,Subcategory ID,EmployeeID,Salesperson,Title,UPN,Region,Country,Group,Profit,Profit Margin,YYYYMM
SO46992,2018-08-16,263,97,282,4,2,202.33,374.31,404.66,2018,3,"LL Road Frame - Red, 44",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,30.350000000000023,7.500123560519947,2018-08
SO47002,2018-08-19,456,492,282,4,2,44.99,61.87,89.98,2018,3,"Women's Tights, S",30.93,Black,Tights,Clothing,#000000,#FFFFFF,4,8,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,28.110000000000007,31.240275616803743,2018-08
SO47016,2018-08-21,245,529,282,4,2,780.82,1444.51,1561.64,2018,3,"HL Road Frame - Red, 48",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,117.13000000000011,7.500448246714998,2018-08
SO47032,2018-08-24,216,313,282,4,2,20.19,27.76,40.38,2018,3,"Sport-100 Helmet, Black",13.88,Black,Helmets,Accessories,#000000,#FFFFFF,2,2,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,12.620000000000001,31.253095591877166,2018-08
SO47035,2018-08-24,414,528,282,4,2,149.03,220.57,298.06,2018,3,ML Road Front Wheel,110.28,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,77.49000000000001,25.9981211836543,2018-08
SO47039,2018-08-25,410,385,282,4,2,36.45,53.94,72.9,2018,3,LL Mountain Front Wheel,26.97,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,18.960000000000008,26.00823045267491,2018-08
SO47056,2018-08-28,230,403,282,4,2,28.84,58.16,57.68,2018,3,"Long-Sleeve Logo Jersey, M",29.08,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-0.4799999999999969,-0.832177531206652,2018-08
SO47350,2018-09-01,286,277,282,4,2,183.94,340.29,367.88,2018,3,"LL Road Frame - Black, 52",170.14,Black,Road Frames,Components,#000000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,27.589999999999975,7.499728172230068,2018-09
SO47355,2018-09-02,245,24,282,4,2,780.82,1444.51,1561.64,2018,3,"HL Road Frame - Red, 48",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,117.13000000000011,7.500448246714998,2018-09
SO47372,2018-09-07,439,649,282,4,2,780.82,1444.51,1561.64,2018,3,"HL Road Frame - Black, 44",868.63,Black,Road Frames,Components,#000000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,117.13000000000011,7.500448246714998,2018-09
SO47400,2018-09-14,426,133,282,4,2,209.26,371.64,418.52,2018,3,"ML Mountain Frame - Black, 40",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,46.879999999999995,11.201376278314058,2018-09
SO47420,2018-09-18,427,151,282,4,2,209.26,371.64,418.52,2018,3,"ML Mountain Frame - Black, 44",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,46.879999999999995,11.201376278314058,2018-09
SO47425,2018-09-19,286,674,282,4,2,183.94,340.29,367.88,2018,3,"LL Road Frame - Black, 52",170.14,Black,Road Frames,Components,#000000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,27.589999999999975,7.499728172230068,2018-09
SO47434,2018-09-22,412,61,282,4,2,180.13,266.59,360.26,2018,3,HL Mountain Front Wheel,133.3,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,93.67000000000002,26.00066618553268,2018-09
SO47458,2018-09-30,391,457,282,4,2,88.93,131.62,177.86,2018,3,LL Fork,65.81,,Forks,Components,#DCDCDC,#000000,1,14,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,46.24000000000001,25.997975936129542,2018-09
SO47972,2018-11-03,358,583,282,4,2,1229.46,2211.62,2458.92,2018,4,"Mountain-200 Black, 38",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,247.30000000000018,10.057260911294396,2018-11
SO47994,2018-11-08,368,258,282,4,2,1466.01,3037.57,2932.02,2018,4,"Road-250 Red, 44",1518.79,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-105.55000000000018,-3.599907231192154,2018-11
SO48016,2018-11-14,370,97,282,4,2,1466.01,3037.57,2932.02,2018,4,"Road-250 Red, 52",1518.79,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-105.55000000000018,-3.599907231192154,2018-11
SO48041,2018-11-17,414,529,282,4,2,149.03,220.57,298.06,2018,4,ML Road Front Wheel,110.28,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,77.49000000000001,25.9981211836543,2018-11
SO48055,2018-11-20,422,528,282,4,2,67.54,99.96,135.08,2018,4,LL Road Rear Wheel,49.98,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,35.12000000000002,25.99940775836542,2018-11
SO48066,2018-11-24,419,385,282,4,2,52.65,77.92,105.3,2018,4,LL Mountain Rear Wheel,38.96,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,27.379999999999995,26.001899335232665,2018-11
SO48080,2018-11-27,448,403,282,4,2,11.99,16.49,23.98,2018,4,Minipump,8.25,,Pumps,Accessories,#DCDCDC,#000000,2,19,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,7.490000000000002,31.234361968306928,2018-11
SO48295,2018-12-04,385,24,282,4,2,600.26,1211.3,1200.52,2018,4,"Road-550-W Yellow, 42",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-10.779999999999973,-0.8979442241695242,2018-12
SO48314,2018-12-09,422,649,282,4,2,67.54,99.96,135.08,2018,4,LL Road Rear Wheel,49.98,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,35.12000000000002,25.99940775836542,2018-12
SO48315,2018-12-10,411,349,282,4,2,125.42,185.61,250.84,2018,4,ML Mountain Front Wheel,92.81,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,65.22999999999999,26.00462446180832,2018-12
SO48341,2018-12-18,410,133,282,4,2,36.45,53.94,72.9,2018,4,LL Mountain Front Wheel,26.97,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,18.960000000000008,26.00823045267491,2018-12
SO48362,2018-12-23,393,151,282,4,2,137.69,203.79,275.38,2018,4,HL Fork,101.89,,Forks,Components,#DCDCDC,#000000,1,14,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,71.59,25.99680441571647,2018-12
SO48369,2018-12-25,308,25,282,4,2,744.27,1321.83,1488.54,2018,4,"HL Mountain Frame - Silver, 38",660.91,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,166.71000000000004,11.199564674110205,2018-12
SO48373,2018-12-25,421,61,282,4,2,196.33,290.57,392.66,2018,4,HL Mountain Rear Wheel,145.28,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,102.09000000000003,25.999592522793264,2018-12
SO48397,2018-12-30,364,457,282,4,2,647.99,1196.87,1295.98,2018,4,"Mountain-300 Black, 38",598.44,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,99.11000000000013,7.647494560101246,2018-12
SO49046,2019-02-02,358,583,282,4,2,1229.46,2211.62,2458.92,2019,1,"Mountain-200 Black, 38",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,247.30000000000018,10.057260911294396,2019-02
SO49082,2019-02-09,454,493,282,4,2,35.99,49.49,71.98,2019,1,"Men's Sports Shorts, L",24.75,Black,Shorts,Clothing,#000000,#FFFFFF,4,7,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,22.490000000000002,31.24479021950542,2019-02
SO49086,2019-02-09,373,258,282,4,2,1308.94,2641.37,2617.88,2019,1,"Road-250 Black, 44",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-23.48999999999978,-0.8972909377053105,2019-02
SO49104,2019-02-13,381,97,282,4,2,600.26,1211.3,1200.52,2019,1,"Road-550-W Yellow, 38",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-10.779999999999973,-0.8979442241695242,2019-02
SO49146,2019-02-24,354,385,282,4,2,1242.85,2235.71,2485.7,2019,1,"Mountain-200 Silver, 42",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,249.98999999999978,10.057126765096342,2019-02
SO49160,2019-02-27,369,403,282,4,2,1466.01,3037.57,2932.02,2019,1,"Road-250 Red, 48",1518.79,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-105.55000000000018,-3.599907231192154,2019-02
SO49457,2019-03-04,399,349,282,4,2,33.77,49.99,67.54,2019,1,ML Mountain Handlebars,24.99,,Handlebars,Components,#DCDCDC,#000000,1,16,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,17.550000000000004,25.984601717500745,2019-03
SO49462,2019-03-06,433,609,282,4,2,324.45,600.24,648.9,2019,1,"ML Road Frame-W - Yellow, 44",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,48.65999999999997,7.49884419787332,2019-03
SO49481,2019-03-11,410,133,282,4,2,36.45,53.94,72.9,2019,1,LL Mountain Front Wheel,26.97,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,18.960000000000008,26.00823045267491,2019-03
SO49483,2019-03-11,421,457,282,4,2,196.33,290.57,392.66,2019,1,HL Mountain Rear Wheel,145.28,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,102.09000000000003,25.999592522793264,2019-03
SO49490,2019-03-13,417,24,282,4,2,324.45,600.24,648.9,2019,1,"ML Road Frame-W - Yellow, 38",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,48.65999999999997,7.49884419787332,2019-03
SO49528,2019-03-27,409,25,282,4,2,209.26,371.64,418.52,2019,1,"ML Mountain Frame - Black, 38",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,46.879999999999995,11.201376278314058,2019-03
SO49532,2019-03-28,352,61,282,4,2,1242.85,2235.71,2485.7,2019,1,"Mountain-200 Silver, 38",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,249.98999999999978,10.057126765096342,2019-03
SO50198,2019-05-02,360,150,282,4,2,1229.46,2211.62,2458.92,2019,2,"Mountain-200 Black, 42",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,247.30000000000018,10.057260911294396,2019-05
SO50214,2019-05-07,263,258,282,4,2,202.33,374.31,404.66,2019,2,"LL Road Frame - Red, 44",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,30.350000000000023,7.500123560519947,2019-05
SO50249,2019-05-15,242,529,282,4,2,780.82,1444.51,1561.64,2019,2,"HL Road Frame - Red, 44",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,117.13000000000011,7.500448246714998,2019-05
SO50269,2019-05-20,468,583,282,4,2,22.79,31.34,45.58,2019,2,"Full-Finger Gloves, S",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,14.239999999999998,31.241772707327776,2019-05
SO50272,2019-05-21,368,97,282,4,2,1466.01,3037.57,2932.02,2019,2,"Road-250 Red, 44",1518.79,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-105.55000000000018,-3.599907231192154,2019-05
SO50300,2019-05-27,422,528,282,4,2,67.54,99.96,135.08,2019,2,LL Road Rear Wheel,49.98,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,35.12000000000002,25.99940775836542,2019-05
SO50301,2019-05-28,419,385,282,4,2,52.65,77.92,105.3,2019,2,LL Mountain Rear Wheel,38.96,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,27.379999999999995,26.001899335232665,2019-05
SO50313,2019-05-30,383,403,282,4,2,600.26,1211.3,1200.52,2019,2,"Road-550-W Yellow, 40",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-10.779999999999973,-0.8979442241695242,2019-05
SO50663,2019-06-02,286,24,282,4,2,183.94,340.29,367.88,2019,2,"LL Road Frame - Black, 52",170.14,Black,Road Frames,Components,#000000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,27.589999999999975,7.499728172230068,2019-06
SO50688,2019-06-09,409,133,282,4,2,209.26,371.64,418.52,2019,2,"ML Mountain Frame - Black, 38",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,46.879999999999995,11.201376278314058,2019-06
SO50692,2019-06-11,352,168,282,4,2,1242.85,2235.71,2485.7,2019,2,"Mountain-200 Silver, 38",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,249.98999999999978,10.057126765096342,2019-06
SO50707,2019-06-15,221,649,282,4,2,20.19,27.76,40.38,2019,2,"Sport-100 Helmet, Blue",13.88,Blue,Helmets,Accessories,#0000FF,#FFFFFF,2,2,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,12.620000000000001,31.253095591877166,2019-06
SO50719,2019-06-18,412,349,282,4,2,180.13,266.59,360.26,2019,2,HL Mountain Front Wheel,133.3,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,93.67000000000002,26.00066618553268,2019-06
SO50724,2019-06-20,469,457,282,4,2,22.79,31.34,45.58,2019,2,"Full-Finger Gloves, M",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,14.239999999999998,31.241772707327776,2019-06
SO50744,2019-06-26,412,25,282,4,2,180.13,266.59,360.26,2019,2,HL Mountain Front Wheel,133.3,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,93.67000000000002,26.00066618553268,2019-06
SO50745,2019-06-26,421,61,282,4,2,196.33,290.57,392.66,2019,2,HL Mountain Rear Wheel,145.28,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,102.09000000000003,25.999592522793264,2019-06
SO51106,2019-07-10,560,331,282,4,2,728.91,1510.3,1457.82,2019,3,"Touring-2000 Blue, 60",755.15,Blue,Touring Bikes,Bikes,#0000FF,#FFFFFF,3,36,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-52.48000000000002,-3.5998957347271965,2019-07
SO51126,2019-07-15,494,205,282,4,2,602.35,1203.49,1204.7,2019,3,"HL Touring Frame - Yellow, 46",601.74,Yellow,Touring Frames,Components,#FFFF00,#000000,1,30,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,1.2100000000000364,0.10043994355441489,2019-07
SO51165,2019-07-30,576,241,282,4,2,1430.44,2963.88,2860.88,2019,3,"Touring-1000 Blue, 60",1481.94,Blue,Touring Bikes,Bikes,#0000FF,#FFFFFF,3,36,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Southwest,United States,North America,-103.0,-3.600290819607953,2019-07
